Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg mIFOR,avg mICRA,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
4171,0,GPR143,mRNA,NW_005054382.1:1362874-1375874,+,-,0,0,-3.321928095,0,0,0.87553982,NA,no,0,0,0
4173,0,GPR148,mRNA,NW_005054388.1:1826422-1827605,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4179,0,GPR158,mRNA,NW_005054360.1:681711-867762,+,-,0,0,-3.321928095,0,0,0.87685238,NA,no,0,0,0
4192,0,GPR20,mRNA,NW_005054419.1:1034834-1058481,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4194,0,GPR22,mRNA,NW_005054354.1:1762290-1768311,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4195,0,GPR26,mRNA,NW_005054369.1:1052418-1064570,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4199,0,GPR37,mRNA,NW_005054324.1:4488142-4502800,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4205,0,GPR6,mRNA,NW_005054306.1:3598179-3599440,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
4209,0,GPR78,mRNA,NW_005054372.1:2228227-2235594,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4212,0,GPR85,mRNA,NW_005054411.1:2253947-2257786,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
4213,0,GPR87,mRNA,NW_005054309.1:11727116-11737141,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4218,0,GPRC6A,mRNA,NW_005054306.1:6651127-6662255,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4230,0,GPX8,mRNA,NW_005054335.1:3136997-3140985,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
4244,0,GREM1,mRNA,NW_005054301.1:14143078-14150351,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4246,0,GRHL2,mRNA,NW_005054353.1:1867161-1918471,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4248,0,GRIA1,mRNA,NW_005054308.1:6889902-7010999,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4249,0,GRIA2,mRNA,NW_005054297.1:27744004-27808193,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4252,0,GRID1,mRNA,NW_005054300.1:19063838-19542066,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4253,0,GRID2,mRNA,NW_005054304.1:8167994-8841686,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4254,0,GRIFIN,mRNA,NW_005054319.1:1545688-1570689,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4256,0,GRIK2,mRNA,NW_005054417.1:2234976-2474295,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4257,0,GRIK3,mRNA,NW_005054591.1:388237-441958,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4259,0,GRIN1,mRNA,NW_005054358.1:815018-849543,-,-,0,0,-3.321928095,0,0,0.879536094,NA,no,0,0,0
4260,0,GRIN2A,mRNA,NW_005054319.1:7503910-7648975,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4263,0,GRIN3A,mRNA,NW_005054630.1:314264-356839,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4276,0,GRM2,mRNA,NW_005054339.1:3160905-3167472,-,-,0,0,-3.321928095,0,0,0.830940263,NA,no,0,0,0
4277,0,GRM3,mRNA,NW_005054409.1:1727821-1832790,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4279,0,GRM5,mRNA,NW_005054302.1:12271640-12514968,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4280,0,GRM7,mRNA,NW_005054420.1:1596342-1707687,+,-,0,0,-3.321928095,0,0,0.80615923,NA,no,0,0,0
4286,0,GRPR,mRNA,NW_005054403.1:1899695-1921112,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4290,0,GRXCR1,mRNA,NW_005054297.1:10787840-10825677,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4291,0,GRXCR2,mRNA,NW_005054308.1:12140363-12153051,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4293,0,GSC,mRNA,NW_005054303.1:1926854-1927841,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4294,0,GSC2,mRNA,NW_005054330.1:4241289-4246470,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
4298,0,GSG1,mRNA,NW_005054334.1:6219022-6232977,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4310,0,GSX1,mRNA,NW_005054302.1:875030-876069,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
4311,0,GSX2,mRNA,NW_005054297.1:13620399-13622241,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4337,0,GUCA1A,mRNA,NW_005054566.1:59579-62879,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4339,0,GUCA1C,mRNA,NW_005054320.1:3690-41873,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
4342,0,GUCY1A2,mRNA,NW_005054302.1:5490464-5614517,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4344,0,GUCY2C,mRNA,NW_005054334.1:5568426-5611800,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4345,0,GUCY2F,mRNA,NW_005054444.1:686601-721205,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4353,0,GYG2,mRNA,NW_005054342.1:2694045-2713289,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4358,0,HAAO,mRNA,NW_005054299.1:6441567-6474447,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4359,0,HABP2,mRNA,NW_005054300.1:580000-601518,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4371,0,HAND2,mRNA,NW_005054297.1:22715048-22716975,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4373,0,HAO2,mRNA,NW_005054320.1:7277002-7322608,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
4395,0,HCN1,mRNA,NW_005054335.1:5206170-5371848,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4399,0,HCRTR2,mRNA,NW_005054460.1:822239-855589,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4443,0,HEPACAM2,mRNA,NW_005054307.1:6800148-6820427,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4453,0,HES5,mRNA,NW_005054449.1:1016988-1018993,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4462,0,HEYL,mRNA,NW_005054436.1:1358364-1366250,+,-,0,0,-3.321928095,0,0,0.822946133,NA,no,0,0,0
4465,0,HGF,mRNA,NW_005054577.1:271854-316327,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4466,0,HGFAC,mRNA,NW_005054372.1:1404475-1443358,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4471,0,HHIP,mRNA,NW_005054304.1:3678898-3746787,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4474,0,HHLA1,mRNA,NW_005054394.1:279357-298072,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4494,0,HIPK4,mRNA,NW_005054473.1:1378525-1380455,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4518,0,HMGCLL1,mRNA,NW_005054460.1:891296-962987,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4535,0,HNF4G,mRNA,NW_005054525.1:649289-669258,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4559,0,HOXA11,mRNA,NW_005054333.1:3384844-3387156,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
4567,0,HOXB5,mRNA,NW_005054664.1:211614-214586,-,-,0,0,-3.321928095,0,0,0.836068868,NA,no,0,0,0
4568,0,HOXB8,mRNA,NW_005054664.1:239398-241748,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4571,0,HOXD11,mRNA,NW_005054298.1:20157829-20159545,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4572,0,HOXD12,mRNA,NW_005054298.1:20151002-20152733,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4573,0,HOXD13,mRNA,NW_005054298.1:20144282-20145655,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4574,0,HOXD3,mRNA,NW_005054298.1:20185103-20215321,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4575,0,HOXD4,mRNA,NW_005054298.1:20191857-20199444,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4579,0,HPCA,mRNA,NW_005054436.1:1611361-1612921,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4595,0,HRG,mRNA,NW_005054309.1:3994073-4003771,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4598,0,HRH3,mRNA,NW_005054356.1:136044-148600,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
4603,0,HS3ST5,mRNA,NW_005054306.1:5614322-5734038,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4604,0,HS3ST6,mRNA,NW_005054399.1:1441331-1442382,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4614,0,HSD17B3,mRNA,NW_005054427.1:1366348-1386494,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4625,0,HSPA12A,mRNA,NW_005054495.1:925553-967100,-,-,0,0,-3.321928095,0,0,0.696137674,NA,no,0,0,0
4626,0,HSPA12B,mRNA,NW_005054745.1:36709-64319,-,-,0,0,-3.321928095,0,0,0.914676227,NA,no,0,0,0
4638,0,HSPB3,mRNA,NW_005054335.1:3388258-3389612,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4640,0,HSPB8,mRNA,NW_005054330.1:5767659-5770719,+,-,0,0,-3.321928095,0,0,0.939247624,NA,no,0,0,0
4649,0,HTR1A,mRNA,NW_005054698.1:85255-85961,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4651,0,HTR1D,mRNA,NW_005054499.1:489610-490881,-,-,0,0,-3.321928095,0,0,0.830940263,NA,no,0,0,0
4652,0,HTR1E,mRNA,NW_005054328.1:5883132-5884745,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4655,0,HTR2B,mRNA,NW_005054309.1:2695325-2706325,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4658,0,HTR5A,mRNA,NW_005054424.1:2212362-2214836,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4660,0,HTR7,mRNA,NW_005054300.1:8782064-8804531,+,-,0,0,-3.321928095,0,0,0.854485636,NA,no,0,0,0
4674,0,IAPP,mRNA,NW_005054588.1:497124-501714,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4707,0,IFNLR1,mRNA,NW_005054436.1:1130261-1134070,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
4727,0,IGF1,mRNA,NW_005054326.1:4522543-4571635,+,-,0,0,-3.321928095,0,0,0.806158666,NA,no,0,0,0
4729,0,IGF2,mRNA,NW_005054437.1:1586304-1602604,+,-,0,0,-3.321928095,0,0,0.979902364,NA,no,0,0,0
4733,0,IGFALS,mRNA,NW_005054383.1:1554670-1557074,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4734,0,IGFBP1,mRNA,NW_005054439.1:732971-742497,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4737,0,IGFBP4,mRNA,NW_005054665.1:211812-216119,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4738,0,IGFBP5,mRNA,NW_005054298.1:12982407-13000482,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4742,0,IGSF10,mRNA,NW_005054309.1:11691925-11703993,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4743,0,IGSF11,mRNA,NW_005054320.1:4821364-4865518,-,-,0,0,-3.321928095,0,0,0.868025217,NA,no,0,0,0
4746,0,IGSF5,mRNA,NW_005054656.1:240448-270959,-,-,0,0,-3.321928095,0,0,0.775662055,NA,no,0,0,0
4749,0,IGSF9B,mRNA,NW_005054489.1:996075-1028964,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
4770,0,IL17A,mRNA,NW_005054377.1:2000563-2023856,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
4781,0,IL1RAPL1,mRNA,NW_005054375.1:3021628-3538601,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4782,0,IL1RAPL2,mRNA,NW_005054314.1:716188-1036866,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4787,0,IL22RA1,mRNA,NW_005054436.1:1137003-1144243,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4818,0,IMPG1,mRNA,NW_005054328.1:2023837-2075729,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4828,0,INHA,mRNA,NW_005054298.1:14411230-14415808,+,-,0,0,-3.321928095,0,0,0.868025217,NA,no,0,0,0
4847,0,INS,mRNA,NW_005054437.1:1564695-1567816,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
4848,0,INSC,mRNA,NW_005054410.1:914762-1044549,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4854,0,INSYN1,mRNA,NW_005054596.1:249792-254449,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4855,0,INSYN2B,mRNA,NW_005054386.1:1016990-1047024,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4886,0,IQCD,mRNA,NW_005054448.1:431385-438153,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
4911,0,IRX1,mRNA,NW_005054311.1:5370035-5373777,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4912,0,IRX2,mRNA,NW_005054311.1:4880999-4884594,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4913,0,IRX3,mRNA,NW_005054343.1:294076-300709,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4914,0,IRX4,mRNA,NW_005054311.1:4328010-4337140,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4915,0,IRX6,mRNA,NW_005054343.1:1020641-1025291,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4920,0,ISM1,mRNA,NW_005054469.1:364958-407418,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
4924,0,ISX,mRNA,NW_005054334.1:1960966-1983964,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4938,0,ITGA9,mRNA,NW_005054538.1:114186-346949,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
4950,0,ITGBL1,mRNA,NW_005054363.1:3654548-3725451,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
4990,0,JHY,mRNA,NW_005054510.1:645883-667096,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5029,0,KBTBD13,mRNA,NW_005054366.1:1303851-1305253,-,-,0,0,-3.321928095,0,0,0.903278638,NA,no,0,0,0
5035,0,KCNA10,mRNA,NW_005054425.1:2140507-2142053,-,-,0,0,-3.321928095,0,0,0.830940263,NA,no,0,0,0
5036,0,KCNA2,mRNA,NW_005054425.1:2194055-2196915,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5037,0,KCNA4,mRNA,NW_005054429.1:874964-880601,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5040,0,KCNB1,mRNA,NW_005054356.1:4235622-4329267,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5041,0,KCNB2,mRNA,NW_005054346.1:283144-447758,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5042,0,KCNC1,mRNA,NW_005054410.1:2527492-2633075,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5043,0,KCNC2,mRNA,NW_005054310.1:3673406-3775188,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5044,0,KCNC4,mRNA,NW_005054425.1:2015529-2040570,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5045,0,KCND2,mRNA,NW_005054324.1:2594265-2879436,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5046,0,KCND3,mRNA,NW_005054566.1:182551-266516,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5048,0,KCNE2,mRNA,NW_005054454.1:875306-877827,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5049,0,KCNE4,mRNA,NW_005054371.1:396120-411975,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5050,0,KCNF1,mRNA,NW_005054318.1:6111868-6114322,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5053,0,KCNG3,mRNA,NW_005054299.1:6212814-6224332,-,-,0,0,-3.321928095,0,0,0.868025217,NA,no,0,0,0
5054,0,KCNG4,mRNA,NW_005054373.1:220234-234771,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5055,0,KCNH1,mRNA,NW_005054299.1:4588201-4751062,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5057,0,KCNH5,mRNA,NW_005054303.1:10273493-10413543,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5058,0,KCNH6,mRNA,NW_005054584.1:348904-369203,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
5059,0,KCNH7,mRNA,NW_005054298.1:15458958-15666298,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5060,0,KCNH8,mRNA,NW_005054333.1:234994-411606,-,-,0,0,-3.321928095,0,0,0.776729975,NA,no,0,0,0
5063,0,KCNJ1,mRNA,NW_005054459.1:811920-829897,+,-,0,0,-3.321928095,0,0,0.979527041,NA,no,0,0,0
5065,0,KCNJ11,mRNA,NW_005054410.1:2163515-2166285,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5066,0,KCNJ13,mRNA,NW_005054609.1:388400-396992,+,-,0,0,-3.321928095,0,0,0.892507681,NA,no,0,0,0
5067,0,KCNJ15,mRNA,NW_005054572.1:74668-81306,+,-,0,0,-3.321928095,0,0,0.830940263,NA,no,0,0,0
5074,0,KCNJ8,mRNA,NW_005054574.1:382218-389316,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5078,0,KCNK12,mRNA,NW_005054671.1:135578-146649,-,-,0,0,-3.321928095,0,0,0.98112046,NA,no,0,0,0
5080,0,KCNK18,mRNA,NW_005054495.1:1173123-1177603,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5081,0,KCNK2,mRNA,NW_005054299.1:2986589-3116680,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5083,0,KCNK9,mRNA,NW_005054419.1:2069872-2159229,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5091,0,KCNQ3,mRNA,NW_005054394.1:302954-496687,-,-,0,0,-3.321928095,0,0,0.868025217,NA,no,0,0,0
5095,0,KCNS2,mRNA,NW_005054353.1:620627-622460,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5096,0,KCNS3,mRNA,NW_005054318.1:2764216-2766230,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5099,0,KCNV1,mRNA,NW_005054616.1:257345-268490,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5100,0,KCNV2,mRNA,NW_005054462.1:118882-124063,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5103,0,KCTD14,mRNA,NW_005054444.1:20209-23697,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
5105,0,KCTD16,mRNA,NW_005054308.1:11937151-11992451,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5107,0,KCTD18,mRNA,NW_005054298.1:25311971-25317404,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5138,0,KERA,mRNA,NW_005054331.1:2481690-2491002,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5141,0,KHDRBS2,mRNA,NW_005054332.1:3748890-3995744,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5164,0,KIAA1324L,mRNA,NW_005054409.1:1656124-1721155,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5207,0,KIF6,mRNA,NW_005054299.1:11471220-11621407,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5214,0,KIRREL3,mRNA,NW_005054541.1:633326-751993,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5216,0,KITLG,mRNA,NW_005054331.1:1520666-1642180,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5218,0,KL,mRNA,NW_005054412.1:1589202-1629249,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5239,0,KLHDC8A,mRNA,NW_005054827.1:10090-14200,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5241,0,KLHL1,mRNA,NW_005054327.1:6534837-6658503,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5265,0,KLHL34,mRNA,NW_005054375.1:584931-586825,-,-,0,0,-3.321928095,0,0,0.806158813,NA,no,0,0,0
5296,0,KPNA7,mRNA,NW_005054319.1:268453-274665,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5308,0,KY,mRNA,NW_005054380.1:610204-627871,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5320,0,LACTBL1,mRNA,NW_005054473.1:616113-632662,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5323,0,LAMA1,mRNA,NW_005054443.1:907747-1006309,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5324,0,LAMA2,mRNA,NW_005054306.1:11927014-12181329,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5326,0,LAMA4,mRNA,NW_005054306.1:4609336-4708113,-,-,0,0,-3.321928095,0,0,0.89071457,NA,no,0,0,0
5332,0,LAMC3,mRNA,NW_005054329.1:4619499-4643253,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5369,0,LCA5L,mRNA,NW_005054572.1:577244-588868,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5380,0,LCTL,mRNA,NW_005054366.1:2097021-2106119,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5414,0,LGR5,mRNA,NW_005054310.1:4987503-5045826,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
5415,0,LGR6,mRNA,NW_005054425.1:1201278-1375307,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5416,0,LGSN,mRNA,NW_005054332.1:3329513-3350600,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5422,0,LHX1,mRNA,NW_005054368.1:1414979-1420491,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5423,0,LHX2,mRNA,NW_005054329.1:1162258-1195987,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5428,0,LHX9,mRNA,NW_005054357.1:2025493-2043862,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5442,0,LIN28A,mRNA,NW_005054436.1:608666-615734,-,-,0,0,-3.321928095,0,0,0.830940263,NA,no,0,0,0
5445,0,LIN7A,mRNA,NW_005054310.1:1344078-1372344,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5449,0,LINGO2,mRNA,NW_005054379.1:2424664-2741732,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5453,0,LIPC,mRNA,NW_005054313.1:7033801-7048446,+,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
5460,0,LITAFD,mRNA,NW_005054319.1:8241713-8245816,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5485,0,LMOD2,mRNA,NW_005054324.1:4068479-4074709,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5486,0,LMOD3,mRNA,NW_005054317.1:2310244-2316690,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5492,0,LNX1,mRNA,NW_005054297.1:13339002-13413680,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5502,0,LOC102031417,lnc_RNA,NW_005054556.1:149147-156286,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5503,0,LOC102031424,mRNA,NW_005055221.1:6-2041,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5504,0,LOC102031426,mRNA,NW_005054298.1:8197053-8375531,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5506,0,LOC102031438,mRNA,NW_005054319.1:1583058-1584386,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5507,0,LOC102031458,mRNA,NW_005054374.1:142208-581114,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5511,0,LOC102031494,mRNA,NW_005054312.1:9741492-9782481,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5512,0,LOC102031502,mRNA,NW_005054342.1:57128-62319,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5515,0,LOC102031523,mRNA,NW_005054610.1:396911-400781,-,-,0,0,-3.321928095,0,0,0.905608109,NA,no,0,0,0
5516,0,LOC102031536,lnc_RNA,NW_005054303.1:5641624-5646403,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5523,0,LOC102031600,mRNA,NW_005054312.1:1894289-1917438,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5533,0,LOC102031683,pseudogene,NW_005054499.1:1141408-1141965,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5535,0,LOC102031690,mRNA,NW_005054610.1:389002-392614,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5536,0,LOC102031693,mRNA,NW_005054714.1:53309-72846,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5543,0,LOC102031744,mRNA,NW_005054472.1:964727-973138,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5554,0,LOC102031813,mRNA,NW_005055759.1:23-4467,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5557,0,LOC102031831,mRNA,NW_005054320.1:2583236-2586008,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5559,0,LOC102031844,mRNA,NW_005054388.1:976495-1326638,+,-,0,0,-3.321928095,0,0,0.716473897,NA,no,0,0,0
5568,0,LOC102031906,mRNA,NW_005054446.1:1054840-1071084,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5569,0,LOC102031914,mRNA,NW_005054532.1:731061-748157,+,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
5572,0,LOC102031923,pseudogene,NW_005055227.1:24-1624,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
5574,0,LOC102031929,mRNA,NW_005054305.1:10521805-10540969,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5578,0,LOC102031982,mRNA,NW_005058448.1:242-1500,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
5580,0,LOC102032017,mRNA,NW_005054399.1:2562996-2568467,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
